indice_tiempo,reservas_internacionales_bcra_saldos,reservas_internacionales_bcra_prom_mensual_de_saldos_diarios,tipo_de_cambio_moneda_de_cada_momento,tipo_de_cambio_en_pesos_equivalentes,agregados_monetarios_en_pesos_bym_totales,agregados_monetarios_en_pesos_bym_en_circulacion,agregados_monetarios_en_pesos_bym_en_entidades,agregados_monetarios_en_pesos_bm,agregados_monetarios_en_pesos_m1,agregados_monetarios_en_pesos_m2,agregados_monetarios_en_pesos_m3,agregados_usd_m1,agregados_usd_m2,agregados_usd_m3,prestamos_totales_total,prestamos_totales_pesos,prestamos_totales_usd,prestamos_al_sector_privado_total,prestamos_al_sector_privado_pesos,prestamos_al_sector_privado_usd,prestamos_al_sector_publico_total,prestamos_al_sector_publico_pesos,prestamos_al_sector_publico_usd,depositos_totales_total,depositos_totales_pesos,depositos_totales_usd,depositos_al_sector_privado_total,depositos_al_sector_privado_pesos,depositos_al_sector_privado_usd,depositos_al_sector_publico_total,depositos_al_sector_publico_pesos,depositos_al_sector_publico_usd,tasa_interes_deposito_caja_de_ahorro_pesos,tasa_interes_deposito_caja_de_ahorro_usd,tasa_interes_deposito_plazo_fijo_30_59d_pesos,tasa_interes_deposito_plazo_fijo_30_59d_usd,tasa_interes_obligaciones_entidades_financieras_exterior,tasa_interes_prestamos_interfinancieros_hasta_15d_pesos,tasa_interes_prestamos_interfinancieros_hasta_15d_plazo_usd,tasa_interes_prestamos_empresas_primera_linea_30d_pesos,tasa_interes_prestamos_empresas_primera_linea_30d_plazo_usd,tasa_interes_adelantos_en_cc_sect_priv_no_financiero_pesos,tasa_interes_adelantos_en_cc_al_sect_priv_no_financiero_usd,tasa_interes_prestamos_hipot_sect_priv_5_10_anios_pesos,tasa_interes_prestamos_hipotecarios_sect_priv_5_10_anios_usd
1962-01-01,433.4,,83.04,8.304000000000002e-12,1.3651950000000003e-08,1.1345140000000002e-08,2.3068100000000002e-09,1.4102380000000003e-08,2.3946910000000004e-08,2.9353600000000004e-08,3.1879090000000006e-08,,,,3.4361430000000004e-08,3.242313000000001e-08,1.9383000000000002e-09,2.3663890000000004e-08,2.1725590000000004e-08,1.9383000000000002e-09,1.0697540000000002e-08,1.0697540000000002e-08,,2.1083990000000002e-08,2.1083990000000002e-08,,1.7119500000000003e-08,1.7119500000000003e-08,,3.96449e-09,3.96449e-09,,,,,,,,,,,,,,
1962-02-01,387.4,,83.04,8.304000000000002e-12,1.3794260000000003e-08,1.1480260000000003e-08,2.3140000000000005e-09,1.4301870000000003e-08,2.3744490000000005e-08,2.9200510000000007e-08,3.188549000000001e-08,,,,3.482948000000001e-08,3.275786e-08,2.0716200000000003e-09,2.3690180000000003e-08,2.1618560000000002e-08,2.0716200000000003e-09,1.1139300000000001e-08,1.1139300000000001e-08,,2.0955270000000005e-08,2.0955270000000005e-08,,1.7377370000000003e-08,1.7377370000000003e-08,,3.5779000000000006e-09,3.5779000000000006e-09,,,,,,,,,,,,,,
1962-03-01,390.1,,82.76,8.276000000000002e-12,1.4208780000000003e-08,1.1940250000000002e-08,2.2685300000000002e-09,1.4645160000000003e-08,2.4226520000000005e-08,2.9696250000000004e-08,3.25233e-08,,,,3.5475520000000005e-08,3.3312860000000004e-08,2.1626600000000005e-09,2.3664410000000004e-08,2.1501750000000003e-08,2.1626600000000005e-09,1.1811110000000001e-08,1.1811110000000001e-08,,2.1133090000000004e-08,2.1133090000000004e-08,,1.7309260000000003e-08,1.7309260000000003e-08,,3.8238300000000004e-09,3.8238300000000004e-09,,,,,,,,,,,,,,
1962-04-01,275.6,,95.38,9.538e-12,1.3942200000000003e-08,1.1655580000000002e-08,2.2866200000000005e-09,1.4251190000000002e-08,2.3831270000000003e-08,2.9202860000000005e-08,3.185923e-08,,,,3.549475000000001e-08,3.3419300000000006e-08,2.0754500000000003e-09,2.3694040000000006e-08,2.1618590000000005e-08,2.0754500000000003e-09,1.1800710000000003e-08,1.1800710000000003e-08,,2.0753690000000002e-08,2.0753690000000002e-08,,1.715714e-08,1.715714e-08,,3.5965500000000004e-09,3.5965500000000004e-09,,,,,,,,,,,,,,
1962-05-01,269.0,,105.44,1.0544000000000002e-11,1.3807470000000002e-08,1.15056e-08,2.3018700000000004e-09,1.4413370000000002e-08,2.3909600000000002e-08,2.9258210000000004e-08,3.187052000000001e-08,,,,3.562857e-08,3.353824e-08,2.0903300000000006e-09,2.3812430000000003e-08,2.1722100000000003e-08,2.0903300000000006e-09,1.1816140000000001e-08,1.1816140000000001e-08,,2.091496e-08,2.091496e-08,,1.717224e-08,1.717224e-08,,3.742720000000001e-09,3.742720000000001e-09,,,,,,,,,,,,,,
1962-06-01,276.9,,117.55,1.1755000000000002e-11,1.3833550000000002e-08,1.1573630000000001e-08,2.25992e-09,1.4367450000000002e-08,2.4221290000000002e-08,2.9708790000000007e-08,3.224471e-08,,,,3.6053190000000006e-08,3.3938590000000005e-08,2.1146000000000005e-09,2.4114000000000003e-08,2.1999400000000002e-08,2.1146000000000005e-09,1.1939190000000003e-08,1.1939190000000003e-08,,2.1221120000000004e-08,2.1221120000000004e-08,,1.7499050000000003e-08,1.7499050000000003e-08,,3.7220700000000006e-09,3.7220700000000006e-09,,,,21.44,,,,,,,,,,
1962-07-01,255.8,,122.14,1.2214000000000003e-11,1.4051690000000003e-08,1.173047e-08,2.3212200000000004e-09,1.4595570000000002e-08,2.4215530000000002e-08,2.9714360000000006e-08,3.2483240000000004e-08,,,,3.675798000000001e-08,3.469376000000001e-08,2.06422e-09,2.4464660000000005e-08,2.2400440000000003e-08,2.06422e-09,1.2293320000000002e-08,1.2293320000000002e-08,,2.1302810000000005e-08,2.1302810000000005e-08,,1.7702260000000005e-08,1.7702260000000005e-08,,3.6005500000000004e-09,3.6005500000000004e-09,,,,21.44,,,,,,,,,,
1962-08-01,236.9,,123.6,1.2360000000000001e-11,1.4118620000000002e-08,1.1720760000000002e-08,2.3978600000000002e-09,1.4372140000000001e-08,2.40026e-08,2.9631180000000004e-08,3.2542390000000006e-08,,,,3.7376440000000005e-08,3.528359e-08,2.0928500000000003e-09,2.4904030000000002e-08,2.2811180000000003e-08,2.0928500000000003e-09,1.247241e-08,1.247241e-08,,2.1521670000000006e-08,2.1521670000000006e-08,,1.7732990000000004e-08,1.7732990000000004e-08,,3.788680000000001e-09,3.788680000000001e-09,,,,21.44,,,,,,,,,,
1962-09-01,252.8,,127.43,1.2743000000000003e-11,1.4162660000000002e-08,1.1912050000000002e-08,2.2506100000000004e-09,1.4437060000000001e-08,2.3775710000000004e-08,2.9424760000000003e-08,3.242272000000001e-08,,,,3.748586000000001e-08,3.5415530000000007e-08,2.0703300000000002e-09,2.5153240000000007e-08,2.3082910000000007e-08,2.0703300000000002e-09,1.2332620000000003e-08,1.2332620000000003e-08,,2.1210710000000004e-08,2.1210710000000004e-08,,1.7604110000000002e-08,1.7604110000000002e-08,,3.6066000000000008e-09,3.6066000000000008e-09,,,,21.44,,,,,,,,,,
1962-10-01,205.5,,135.75,1.3575000000000002e-11,1.4176340000000003e-08,1.1814190000000002e-08,2.36215e-09,1.4176340000000003e-08,2.3314570000000003e-08,2.8937490000000004e-08,3.201891e-08,,,,3.7502840000000004e-08,3.552546e-08,1.9773800000000005e-09,2.4990960000000002e-08,2.3013580000000002e-08,1.9773800000000005e-09,1.2511880000000001e-08,1.2511880000000001e-08,,2.0904760000000004e-08,2.0904760000000004e-08,,1.7337210000000002e-08,1.7337210000000002e-08,,3.5675500000000006e-09,3.5675500000000006e-09,,,,21.44,,,,,,,,,,
1962-11-01,205.0,,146.93,1.4693000000000003e-11,1.4146960000000001e-08,1.1979880000000002e-08,2.1670800000000003e-09,1.4146960000000001e-08,2.3569470000000002e-08,2.9475360000000006e-08,3.243301e-08,,,,3.824354000000001e-08,3.632707000000001e-08,1.91647e-09,2.5236870000000004e-08,2.3320400000000005e-08,1.91647e-09,1.3006670000000001e-08,1.3006670000000001e-08,,2.1483170000000006e-08,2.1483170000000006e-08,,1.7662180000000004e-08,1.7662180000000004e-08,,3.820990000000001e-09,3.820990000000001e-09,,,,21.44,,,,,,,,,,
1962-12-01,195.8,,141.65,1.4165000000000004e-11,1.528824e-08,1.3528320000000003e-08,1.7599200000000003e-09,1.528824e-08,2.4282900000000004e-08,3.0302900000000005e-08,3.3137280000000004e-08,,,,3.908311000000001e-08,3.7244290000000006e-08,1.8388200000000003e-09,2.5658690000000002e-08,2.3819870000000002e-08,1.8388200000000003e-09,1.3424420000000003e-08,1.3424420000000003e-08,,2.0759000000000004e-08,2.0759000000000004e-08,,1.7282810000000002e-08,1.7282810000000002e-08,,3.4761900000000006e-09,3.4761900000000006e-09,,,,21.44,,,,,,,,,,
1963-01-01,184.9,,134.0,1.3400000000000002e-11,1.4798340000000002e-08,1.2699550000000002e-08,2.09879e-09,1.5033300000000003e-08,2.4181040000000003e-08,3.0464370000000006e-08,3.3432850000000004e-08,,,,3.9316760000000004e-08,3.7525510000000004e-08,1.7912500000000004e-09,2.5603370000000003e-08,2.3812120000000004e-08,1.7912500000000004e-09,1.3713390000000002e-08,1.3713390000000002e-08,,2.2013340000000006e-08,2.2013340000000006e-08,,1.8446100000000004e-08,1.8446100000000004e-08,,3.5672400000000006e-09,3.5672400000000006e-09,,,,21.44,,,,,,,,,,
1963-02-01,200.3,,134.58,1.3458000000000003e-11,1.4946410000000002e-08,1.2811430000000003e-08,2.1349800000000004e-09,1.579982e-08,2.4591000000000005e-08,3.106380000000001e-08,3.41414e-08,,,,4.005709000000001e-08,3.827219e-08,1.7849000000000003e-09,2.5787170000000002e-08,2.4002270000000002e-08,1.7849000000000003e-09,1.4269920000000002e-08,1.4269920000000002e-08,,2.2750010000000002e-08,2.2750010000000002e-08,,1.910609e-08,1.910609e-08,,3.6439200000000004e-09,3.6439200000000004e-09,,,,21.44,,,,,,,,,,
1963-03-01,214.0,,136.11,1.3611000000000004e-11,1.5198460000000003e-08,1.2831390000000001e-08,2.36707e-09,1.612934e-08,2.4832610000000006e-08,3.151743000000001e-08,3.474199000000001e-08,,,,4.0450070000000004e-08,3.8653320000000005e-08,1.7967500000000004e-09,2.575994e-08,2.3963190000000002e-08,1.7967500000000004e-09,1.4690130000000003e-08,1.4690130000000003e-08,,2.3575640000000003e-08,2.3575640000000003e-08,,1.9962140000000002e-08,1.9962140000000002e-08,,3.6135000000000004e-09,3.6135000000000004e-09,,,,21.44,,,,,,,,,,
1963-04-01,248.3,,137.46,1.3746000000000002e-11,1.5205840000000003e-08,1.2996870000000002e-08,2.20897e-09,1.6398090000000005e-08,2.51868e-08,3.199369e-08,3.541475e-08,,,,4.099676000000001e-08,3.927095000000001e-08,1.7258100000000003e-09,2.5961630000000006e-08,2.4235820000000005e-08,1.7258100000000003e-09,1.5035130000000004e-08,1.5035130000000004e-08,,2.4082920000000006e-08,2.4082920000000006e-08,,2.0431290000000006e-08,2.0431290000000006e-08,,3.651630000000001e-09,3.651630000000001e-09,,,,21.44,,,,,,,,,,
1963-05-01,250.2,,137.81,1.3781000000000002e-11,1.5268480000000002e-08,1.3022880000000002e-08,2.2456e-09,1.6728570000000002e-08,2.5385170000000007e-08,3.2363520000000004e-08,3.582574000000001e-08,,,,4.127267000000001e-08,3.970365000000001e-08,1.5690200000000002e-09,2.5907630000000004e-08,2.4338610000000005e-08,1.5690200000000002e-09,1.5365040000000002e-08,1.5365040000000002e-08,,2.4467900000000002e-08,2.4467900000000002e-08,,2.0610350000000003e-08,2.0610350000000003e-08,,3.85755e-09,3.85755e-09,,,,21.44,,,,,,,,,,
1963-06-01,241.0,,137.86,1.3786000000000003e-11,1.5653780000000002e-08,1.3264550000000002e-08,2.3892300000000004e-09,1.7212020000000002e-08,2.6138720000000003e-08,3.3295260000000005e-08,3.6887940000000007e-08,,,,4.2331960000000005e-08,4.065176e-08,1.6802000000000003e-09,2.6520190000000003e-08,2.4839990000000003e-08,1.6802000000000003e-09,1.5811770000000002e-08,1.5811770000000002e-08,,2.5288430000000006e-08,2.5288430000000006e-08,,2.1481360000000004e-08,2.1481360000000004e-08,,3.8070700000000006e-09,3.8070700000000006e-09,,,,21.44,,,,,,,,,,
1963-07-01,24.2,,137.03,1.3703000000000002e-11,1.6045290000000002e-08,1.3333810000000001e-08,2.7114800000000006e-09,1.8017820000000005e-08,2.6612710000000002e-08,3.4007e-08,3.783843e-08,,,,4.267319e-08,4.1084500000000006e-08,1.5886900000000002e-09,2.6491110000000004e-08,2.4902420000000005e-08,1.5886900000000002e-09,1.618208e-08,1.618208e-08,,2.6299660000000005e-08,2.6299660000000005e-08,,2.2083240000000004e-08,2.2083240000000004e-08,,4.21642e-09,4.21642e-09,,,,21.44,,,,,,,,,,
1963-08-01,315.5,,134.65,1.3465000000000002e-11,1.645558e-08,1.366428e-08,2.7913000000000005e-09,1.8573540000000004e-08,2.7180060000000002e-08,3.4859450000000006e-08,3.889271e-08,,,,4.346294000000001e-08,4.187015000000001e-08,1.5927900000000002e-09,2.6882800000000006e-08,2.5290010000000007e-08,1.5927900000000002e-09,1.6580140000000005e-08,1.6580140000000005e-08,,2.7023470000000004e-08,2.7023470000000004e-08,,2.2790830000000004e-08,2.2790830000000004e-08,,4.232640000000001e-09,4.232640000000001e-09,,,,21.44,,,,,,,,,,
1963-09-01,328.9,,142.75,1.4275000000000002e-11,1.689308e-08,1.3775240000000003e-08,3.1178400000000005e-09,1.8849370000000004e-08,2.7547470000000006e-08,3.545178e-08,3.949487000000001e-08,,,,4.442923000000001e-08,4.2787730000000006e-08,1.6415000000000002e-09,2.736442e-08,2.5722920000000002e-08,1.6415000000000002e-09,1.7064810000000003e-08,1.7064810000000003e-08,,2.7514670000000003e-08,2.7514670000000003e-08,,2.3383130000000003e-08,2.3383130000000003e-08,,4.13154e-09,4.13154e-09,,,,21.15,,,,,,,,,,
1963-10-01,302.7,,148.0,1.4800000000000003e-11,1.712865e-08,1.4240900000000003e-08,2.8877500000000005e-09,1.9388260000000005e-08,2.8468000000000004e-08,3.654380000000001e-08,4.061425000000001e-08,,,,4.5600310000000004e-08,4.3974970000000005e-08,1.6253400000000003e-09,2.7624600000000002e-08,2.5999260000000004e-08,1.6253400000000003e-09,1.7975710000000002e-08,1.7975710000000002e-08,,2.8168390000000003e-08,2.8168390000000003e-08,,2.3561590000000004e-08,2.3561590000000004e-08,,4.6068e-09,4.6068e-09,,,,20.976,,,,,,,,,,
1963-11-01,302.5,,143.73,1.4373000000000001e-11,1.747322e-08,1.4312060000000002e-08,3.1611600000000007e-09,2.0075830000000003e-08,2.9186070000000007e-08,3.7788510000000004e-08,4.186964000000001e-08,,,,4.680178000000001e-08,4.514534000000001e-08,1.6564400000000003e-09,2.8227410000000004e-08,2.6570970000000004e-08,1.6564400000000003e-09,1.8574370000000004e-08,1.8574370000000004e-08,,2.9352620000000003e-08,2.9352620000000003e-08,,2.4381210000000002e-08,2.4381210000000002e-08,,4.971410000000001e-09,4.971410000000001e-09,,,,21.4,,,,,,,,,,
1963-12-01,326.9,,135.55,1.3555000000000004e-11,1.9657970000000003e-08,1.6700970000000002e-08,2.9570000000000004e-09,2.1006780000000003e-08,3.0904940000000005e-08,3.97149e-08,4.384040000000001e-08,,,,4.855052000000001e-08,4.6892050000000003e-08,1.6584700000000002e-09,2.9188150000000005e-08,2.7529680000000003e-08,1.6584700000000002e-09,1.9362370000000004e-08,1.9362370000000004e-08,,2.8964470000000005e-08,2.8964470000000005e-08,,2.4516670000000004e-08,2.4516670000000004e-08,,4.447800000000001e-09,4.447800000000001e-09,,,,21.12,,,,,,,,,,
1964-01-01,331.3,,133.38,1.3338000000000002e-11,1.9182310000000005e-08,1.6084470000000005e-08,3.0978400000000005e-09,2.1433260000000004e-08,3.1744130000000005e-08,4.105847000000001e-08,4.542684000000001e-08,,,,4.9378370000000006e-08,4.779512000000001e-08,1.5832500000000003e-09,2.9241080000000003e-08,2.7657830000000004e-08,1.5832500000000003e-09,2.0137290000000003e-08,2.0137290000000003e-08,,3.116747000000001e-08,3.116747000000001e-08,,2.6296790000000006e-08,2.6296790000000006e-08,,4.870680000000001e-09,4.870680000000001e-09,,,,21.12,,,,,,,,,,
1964-02-01,326.0,,132.08,1.3208000000000003e-11,1.9500430000000004e-08,1.599968e-08,3.5007500000000003e-09,2.2600220000000004e-08,3.2576200000000004e-08,4.220498000000001e-08,4.674369000000001e-08,,,,5.1064100000000005e-08,4.9454180000000005e-08,1.6099200000000002e-09,2.9445950000000005e-08,2.7836030000000005e-08,1.6099200000000002e-09,2.1618150000000004e-08,2.1618150000000004e-08,,3.2719110000000005e-08,3.2719110000000005e-08,,2.7747890000000003e-08,2.7747890000000003e-08,,4.971220000000001e-09,4.971220000000001e-09,,,,21.36,,,,,,,,,,
1964-03-01,330.7,,134.75,1.3475000000000002e-11,1.9828090000000003e-08,1.6002710000000005e-08,3.825380000000001e-09,2.334014e-08,3.339128e-08,4.3289980000000006e-08,4.8096880000000005e-08,,,,5.2090170000000006e-08,5.0481840000000004e-08,1.6083300000000002e-09,2.9629330000000003e-08,2.8021000000000003e-08,1.6083300000000002e-09,2.2460840000000004e-08,2.2460840000000004e-08,,3.4069270000000006e-08,3.4069270000000006e-08,,2.8939930000000007e-08,2.8939930000000007e-08,,5.129340000000001e-09,5.129340000000001e-09,,,,21.36,,,,,,,,,,
1964-04-01,349.4,,137.44,1.3744000000000001e-11,2.0247120000000004e-08,1.6719660000000004e-08,3.5274600000000006e-09,2.4870270000000004e-08,3.536569000000001e-08,4.5591860000000004e-08,5.037942000000001e-08,,,,5.4156420000000013e-08,5.250956000000001e-08,1.64686e-09,3.0494320000000004e-08,2.8847460000000005e-08,1.64686e-09,2.3662100000000006e-08,2.3662100000000006e-08,,3.5634800000000004e-08,3.5634800000000004e-08,,2.996489e-08,2.996489e-08,,5.669910000000001e-09,5.669910000000001e-09,,,,21.4,,,,,,,,,,
1964-05-01,376.5,,137.01,1.3701e-11,2.088172e-08,1.6950740000000004e-08,3.930980000000001e-09,2.5632740000000005e-08,3.681282e-08,4.742132000000001e-08,5.2264980000000005e-08,,,,5.5683530000000007e-08,5.407466000000001e-08,1.6088700000000003e-09,3.0926130000000004e-08,2.9317260000000004e-08,1.6088700000000003e-09,2.4757400000000003e-08,2.4757400000000003e-08,,3.728928000000001e-08,3.728928000000001e-08,,3.1091570000000007e-08,3.1091570000000007e-08,,6.197710000000001e-09,6.197710000000001e-09,,,,21.21,,,,,,,,,,
1964-06-01,298.2,,137.85,1.3785000000000002e-11,2.1382780000000003e-08,1.715578e-08,4.227e-09,2.5705100000000006e-08,3.797567e-08,4.896010000000001e-08,5.3844140000000014e-08,,,,5.815216000000001e-08,5.659121000000001e-08,1.5609500000000003e-09,3.217602e-08,3.061507e-08,1.5609500000000003e-09,2.5976140000000005e-08,2.5976140000000005e-08,,3.866340000000001e-08,3.866340000000001e-08,,3.225903000000001e-08,3.225903000000001e-08,,6.404370000000001e-09,6.404370000000001e-09,,,,21.24,,,,,,,,,,
1964-07-01,289.7,,137.65,1.3765000000000002e-11,2.1887620000000005e-08,1.7447640000000003e-08,4.439980000000001e-09,2.6323370000000006e-08,3.836785000000001e-08,4.9790110000000006e-08,5.5027160000000005e-08,,,,5.955357000000001e-08,5.7998040000000014e-08,1.5555300000000003e-09,3.3199770000000006e-08,3.1644240000000006e-08,1.5555300000000003e-09,2.6353800000000005e-08,2.6353800000000005e-08,,3.9554560000000004e-08,3.9554560000000004e-08,,3.2870050000000005e-08,3.2870050000000005e-08,,6.684510000000002e-09,6.684510000000002e-09,,,,21.0,,,,,,,,,,
1964-08-01,240.7,,141.84,1.4184000000000002e-11,2.2532370000000002e-08,1.7749910000000005e-08,4.7824600000000005e-09,2.734906e-08,3.924096000000001e-08,5.106181e-08,5.655611000000001e-08,,,,6.150815000000001e-08,5.998446e-08,1.5236900000000003e-09,3.4125170000000004e-08,3.260148e-08,1.5236900000000003e-09,2.7382980000000005e-08,2.7382980000000005e-08,,4.078124000000001e-08,4.078124000000001e-08,,3.3763360000000005e-08,3.3763360000000005e-08,,7.017880000000002e-09,7.017880000000002e-09,,,,20.16,,,,,,,,,,
1964-09-01,247.3,,143.56,1.4356000000000002e-11,2.3010220000000006e-08,1.813744e-08,4.872780000000001e-09,2.7813310000000005e-08,4.009714e-08,5.241007000000001e-08,5.804360000000001e-08,,,,6.296538000000001e-08,6.147952000000001e-08,1.4858600000000003e-09,3.515748e-08,3.367162e-08,1.4858600000000003e-09,2.7807900000000004e-08,2.7807900000000004e-08,,4.188120000000001e-08,4.188120000000001e-08,,3.484752000000001e-08,3.484752000000001e-08,,7.033680000000002e-09,7.033680000000002e-09,,,,19.38,,,,,,,,,,
1964-10-01,235.4,,143.61,1.4361000000000003e-11,2.3591950000000004e-08,1.8594090000000003e-08,4.99786e-09,2.8599610000000006e-08,4.117313000000001e-08,5.3792230000000017e-08,5.947698000000002e-08,,,,6.455616000000001e-08,6.312208e-08,1.43408e-09,3.587666e-08,3.4442580000000005e-08,1.43408e-09,2.8679500000000002e-08,2.8679500000000002e-08,,4.285793000000001e-08,4.285793000000001e-08,,3.529347000000001e-08,3.529347000000001e-08,,7.564460000000002e-09,7.564460000000002e-09,,,,19.8,,,,,,,,,,
1964-11-01,215.1,,149.03,1.4903e-11,2.4237340000000003e-08,1.8781330000000004e-08,5.456010000000001e-09,2.9375270000000007e-08,4.202523e-08,5.536742000000001e-08,6.118303000000002e-08,,,,6.632517000000001e-08,6.492146e-08,1.4037100000000003e-09,3.680929e-08,3.5405580000000005e-08,1.4037100000000003e-09,2.9515880000000006e-08,2.9515880000000006e-08,,4.437674000000001e-08,4.437674000000001e-08,,3.6437960000000006e-08,3.6437960000000006e-08,,7.938780000000002e-09,7.938780000000002e-09,,,,19.72,,,,,,,,,,
1964-12-01,198.0,,150.37,1.5037000000000004e-11,2.7250880000000005e-08,2.2774590000000005e-08,4.4762900000000005e-09,2.9565400000000005e-08,4.4402420000000004e-08,5.7835830000000015e-08,6.347474000000001e-08,,,,6.862316000000002e-08,6.721815000000001e-08,1.40501e-09,3.820290000000001e-08,3.679789000000001e-08,1.40501e-09,3.042026000000001e-08,3.042026000000001e-08,,4.2841580000000006e-08,4.2841580000000006e-08,,3.5854290000000004e-08,3.5854290000000004e-08,,6.9872900000000014e-09,6.9872900000000014e-09,,,,20.02,,,,,,,,,,
1965-01-01,169.0,,150.74,1.5074000000000005e-11,2.6603130000000002e-08,2.1263120000000005e-08,5.340010000000001e-09,3.0640610000000004e-08,4.4680890000000006e-08,5.878882000000001e-08,6.453299000000002e-08,,,,7.031355000000001e-08,6.893401000000001e-08,1.3795400000000002e-09,3.840610000000001e-08,3.702656000000001e-08,1.3795400000000002e-09,3.190745000000001e-08,3.190745000000001e-08,,4.5511300000000006e-08,4.5511300000000006e-08,,3.7754490000000006e-08,3.7754490000000006e-08,,7.756810000000002e-09,7.756810000000002e-09,,,,19.74,,,,,,,,,,
1965-02-01,151.0,,151.18,1.5118000000000004e-11,2.7305660000000004e-08,2.1894720000000002e-08,5.410940000000001e-09,3.2406910000000005e-08,4.5923140000000005e-08,6.042124e-08,6.669735e-08,,,,7.266045000000001e-08,7.131519000000001e-08,1.3452600000000002e-09,3.911516000000001e-08,3.776990000000001e-08,1.3452600000000002e-09,3.354529000000001e-08,3.354529000000001e-08,,4.704406000000001e-08,4.704406000000001e-08,,3.9633320000000004e-08,3.9633320000000004e-08,,7.410740000000001e-09,7.410740000000001e-09,,,,19.68,,,,,,,,,,
1965-03-01,147.9,,150.63,1.5063e-11,2.7747180000000005e-08,2.1818250000000004e-08,5.9289300000000005e-09,3.358837000000001e-08,4.6921660000000006e-08,6.190438000000001e-08,6.854337000000001e-08,,,,7.516063000000001e-08,7.384168000000001e-08,1.31895e-09,3.950245000000001e-08,3.818350000000001e-08,1.31895e-09,3.5658180000000005e-08,3.5658180000000005e-08,,4.9356550000000005e-08,4.9356550000000005e-08,,4.1206620000000004e-08,4.1206620000000004e-08,,8.149930000000001e-09,8.149930000000001e-09,,,,20.38,,,,,,,,,,
1965-04-01,158.7,,160.68,1.6068000000000005e-11,2.8004840000000004e-08,2.227183e-08,5.733010000000001e-09,3.467429e-08,4.7828550000000006e-08,6.289500000000001e-08,7.007092000000001e-08,,,,7.715636000000001e-08,7.588190000000001e-08,1.2744600000000002e-09,4.056895000000001e-08,3.9294490000000005e-08,1.2744600000000002e-09,3.658741000000001e-08,3.658741000000001e-08,,5.067990000000001e-08,5.067990000000001e-08,,4.200323000000001e-08,4.200323000000001e-08,,8.676670000000001e-09,8.676670000000001e-09,,,,21.56,,,,,,,,,,
1965-05-01,188.9,,171.55,1.7155000000000004e-11,2.8288330000000004e-08,2.1973700000000002e-08,6.314630000000001e-09,3.536343000000001e-08,4.770691e-08,6.300038000000001e-08,7.073750000000001e-08,,,,7.867657000000001e-08,7.739421e-08,1.2823600000000001e-09,4.138784000000001e-08,4.010548000000001e-08,1.2823600000000001e-09,3.7288730000000004e-08,3.7288730000000004e-08,,5.1894610000000004e-08,5.1894610000000004e-08,,4.3317400000000005e-08,4.3317400000000005e-08,,8.577210000000002e-09,8.577210000000002e-09,,,,20.88,,,,,,,,,,
